X,Y
23.0481422852448,61.35871696730552
23.042598468117443,61.36627998557918
24.425016481110713,61.40978462021281
24.415723578473184,61.405237724259045
24.426540492886954,61.41024493220153
24.426353278483816,61.4161496337634
24.41957120816465,61.41256319856889
25.375255554030208,61.41621700336709
25.382778093788076,61.412034886202505
25.380930084222882,61.415424283993005
25.374675599627977,61.41584232905808
25.379126976269323,61.413541885700376
28.632831096503097,61.418559246498624
28.64467417168632,61.41754061527451
28.63449323860608,61.41529578445161
28.63994370127406,61.40635769976747
28.63902699071559,61.41601180133229
22.99544990513773,61.587346141262316
23.003591196764884,61.58273263647451
22.993201241215782,61.58614992700206
22.992100335709072,61.593602721839154
24.85028265697666,61.62799118357032
24.845867999742275,61.63029126409502
24.85608628723429,61.62949874037576
24.83480839155553,61.6312366482818
24.846040069709332,61.62569688372596
28.170340331841675,61.64168454860479
28.175507339134604,61.647200898661275
28.177781280746355,61.640150660849116
28.180203978504114,61.642735327114295
28.17909702459997,61.65138114283979
28.17666625281947,61.64564547137001
26.282788312662014,61.87200834022058
26.2859829750395,61.874166151537786
26.286533821829973,61.87217475127703
26.276968220194107,61.88086810938773
26.289278414539616,61.87400333286756
26.279590170665703,61.869493424039796
28.19195462381256,61.85826013666068
28.194669016792744,61.856030321026665
28.19108235510231,61.857056782838825
28.206087618098753,61.8529364237541
28.212041407008538,61.851241732005235
28.188272014405086,61.8544706629136
24.364597790245828,62.07186858547269
24.372767625364116,62.071236080390285
24.372553184366872,62.06980760051253
24.35938258618707,62.07782743799831
24.37585018786662,62.06527241619007
24.367479600706133,62.075374614215356
27.71348576889509,62.096722177887884
27.710443401897052,62.09685036096651
27.71930283021104,62.095408583792725
27.71379179077196,62.09538823132726
27.727875713020605,62.08769766041154
27.71701668238173,62.09366670785183
21.940447687528003,62.23216346611325
21.9430720151197,62.23043582866922
21.936195039494166,62.22629173990274
21.95427929200207,62.22459731664705
21.94612597117139,62.2315456623441
22.428781791601175,62.24741703954881
22.4207514376631,62.24954448217356
22.41641115907517,62.24312572780569
22.415828722291614,62.254693278011295
27.7185780600289,62.33155606600174
27.725690953701605,62.323301452914386
27.71959208309241,62.32890208244284
27.721240876898126,62.33089775033421
27.710339342529927,62.321878173289456
27.721520912176356,62.336578509833615
29.64630100207632,62.29308870320242
29.643598574229884,62.29815889032429
29.653577161395432,62.30212616865
29.65212134041983,62.295142367519375
29.64773509403143,62.297705598408285
21.426525722060546,62.42712137235012
21.43402058337914,62.433744348005355
21.435187120169743,62.433007235453466
21.91191562115609,62.45421273626531
21.91142925550257,62.46292024406787
21.907774737467257,62.454109090019784
21.90417492092429,62.45229966272231
21.9070531370621,62.44476228321742
21.905493696563408,62.45956652778268
22.38753948593939,62.47913596680805
22.400167368413843,62.46824853184205
22.388735714485993,62.470528612401566
22.38872196757641,62.469294858734095
22.39406158161609,62.47639025405882
25.782557317570237,62.54181041272142
25.773296974563056,62.541775561555376
25.777668601865905,62.54060462724634
25.785613457261707,62.54375639707253
25.77866913267551,62.543146568039965
29.186539726122437,62.526749425942874
29.178939381887155,62.528922785377986
29.188638473536788,62.529166693313236
29.176348575799654,62.53880417480875
29.180649379933453,62.532210037248724
21.38216885121778,62.659466825580175
21.38244109768009,62.65945253488798
21.38397304409567,62.65897204227792
21.38560725995354,62.65798938787631
21.380514348188356,62.657821684265556
23.33295460284353,62.73216754637397
23.32629075279595,62.723463770050564
23.336750192004637,62.725599541429595
23.32592475841191,62.71758302292201
23.337602261288968,62.726113552660344
21.83096966429265,62.90283120761623
21.838978664529872,62.901397429864176
21.824443844430466,62.89562388419711
21.829193677722742,62.90692549362576
21.839489080453024,62.901583547599
21.83159950169203,62.89905087159414
24.28163781270716,62.968520888598
24.292963505348283,62.9603885574799
24.284567469469568,62.96755116267191
24.282188858745187,62.97193084062179
24.275665186132155,62.967706644036475
24.29110227901061,62.965999864202416
24.77380061887413,62.9726183656542
24.772868376669333,62.98462407134342
24.778843648802866,62.97573205713169
24.780268817248412,62.968951082957496
24.77812383798519,62.98511304997987
24.774717255536512,62.97443076247454
